batch_id,test_date,drug_id,drug_name,supplier_id,supplier_name,purity_pct,contamination_ppm,dissolution_min,moisture_pct,sterility_pass,overall_pass,quality_trend,iso_prediction,iso_score,is_iso_anomaly,is_spc_anomaly,num_violations,violated_metrics,is_anomaly
BAT00506,2021-11-11,DRG002,Amlodipine Besylate,SUP005,Divi's Laboratories API,93.3,3.83,32.9,2.24,True,False,stable,1,0.0711989401845422,False,True,1.0,moisture_pct_high,True
BAT01313,2021-11-11,DRG005,Glimepiride,SUP014,Euroapi France,92.94,2.47,27.9,1.53,True,False,stable,1,0.06801709682318591,False,False,0.0,,False
BAT00858,2021-11-12,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,80.0,10.42,43.9,2.35,True,False,declining,-1,-0.0002726478363578311,True,False,0.0,,True
BAT00990,2021-11-12,DRG018,Cetirizine HCl,SUP008,CSPC Pharma Intermediates,84.07,7.98,34.3,1.06,True,False,stable,1,0.03844997790690263,False,False,0.0,,False
BAT01837,2021-11-12,DRG016,Escitalopram Oxalate,SUP023,Mylan API Japan,96.35,1.66,34.4,1.28,True,True,stable,1,0.08340038897512503,False,False,0.0,,False
BAT00272,2021-11-13,DRG016,Escitalopram Oxalate,SUP002,Cipla Chemical Works,90.67,5.34,34.5,1.53,True,False,stable,1,0.14022135982758893,False,False,0.0,,False
BAT00770,2021-11-13,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,83.96,8.46,37.5,2.06,True,False,stable,1,0.10994883418888274,False,False,0.0,,False
BAT01237,2021-11-13,DRG007,Acetaminophen (Paracetamol),SUP011,BASF Pharma Solutions,94.7,2.53,38.3,1.1,True,False,stable,1,0.01628184116433129,False,True,2.0,contamination_ppm_high|dissolution_min_high,True
BAT00133,2021-11-14,DRG018,Cetirizine HCl,SUP001,Aurobindo API Ltd,88.38,5.79,38.0,1.52,True,False,stable,1,0.10560596390369414,False,False,0.0,,False
BAT00597,2021-11-15,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,93.19,3.68,36.8,0.97,True,False,stable,1,0.03734157279215433,False,False,0.0,,False
BAT01297,2021-11-15,DRG017,Oseltamivir Phosphate,SUP013,Lonza Pharma Ingredients,98.6,1.05,25.8,1.58,True,True,stable,-1,-0.014299092433907035,True,False,0.0,,True
BAT00680,2021-11-15,DRG004,Metformin HCl,SUP006,Zhejiang Pharma Chemical,82.4,8.79,36.0,1.4,True,False,stable,1,0.06929453314750644,False,False,0.0,,False
BAT00859,2021-11-15,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,80.0,10.82,42.0,2.08,True,False,declining,1,0.006901629331147352,False,True,1.0,contamination_ppm_high,True
BAT00489,2021-11-16,DRG018,Cetirizine HCl,SUP004,Laurus Labs Synthesis,84.04,8.7,42.0,2.62,True,False,declining,1,0.014809577824113962,False,True,1.0,contamination_ppm_high,True
BAT00634,2021-11-16,DRG017,Oseltamivir Phosphate,SUP005,Divi's Laboratories API,94.35,3.26,31.8,1.94,True,False,stable,1,0.12214810239637874,False,False,0.0,,False
BAT01815,2021-11-17,DRG012,Montelukast Sodium,SUP023,Mylan API Japan,96.75,2.45,28.1,2.08,True,True,stable,1,0.017450262570289143,False,False,0.0,,False
BAT00806,2021-11-17,DRG004,Metformin HCl,SUP007,Huahai Pharmaceutical API,80.0,10.67,41.1,1.88,True,False,declining,1,0.004580078503517604,False,True,1.0,contamination_ppm_high,True
BAT00458,2021-11-18,DRG010,Ciprofloxacin HCl,SUP004,Laurus Labs Synthesis,84.25,8.36,39.4,2.67,True,False,declining,1,0.032842038388732564,False,True,1.0,contamination_ppm_high,True
BAT01051,2021-11-19,DRG007,Acetaminophen (Paracetamol),SUP009,Shandong Xinhua API,81.01,9.38,42.1,2.01,True,False,stable,1,0.04158275573250869,False,False,0.0,,False
BAT00056,2021-11-20,DRG006,Ibuprofen,SUP001,Aurobindo API Ltd,88.55,6.09,32.6,1.57,True,False,stable,1,0.12507731144739448,False,False,0.0,,False
BAT01038,2021-11-20,DRG006,Ibuprofen,SUP009,Shandong Xinhua API,81.35,9.13,37.4,1.84,True,False,stable,1,0.08053613757519917,False,False,0.0,,False
BAT00490,2021-11-20,DRG018,Cetirizine HCl,SUP004,Laurus Labs Synthesis,84.18,8.22,39.7,2.3,True,False,declining,1,0.08050884231246108,False,False,0.0,,False
BAT00844,2021-11-21,DRG007,Acetaminophen (Paracetamol),SUP007,Huahai Pharmaceutical API,80.0,10.77,38.8,2.03,True,False,declining,1,0.016317389689119777,False,True,1.0,contamination_ppm_high,True
BAT00221,2021-11-21,DRG009,Azithromycin,SUP002,Cipla Chemical Works,89.99,4.84,36.9,1.84,True,False,stable,1,0.13028173001514715,False,False,0.0,,False
BAT00424,2021-11-22,DRG004,Metformin HCl,SUP004,Laurus Labs Synthesis,84.21,7.94,35.0,2.68,True,False,declining,1,0.033147757086430585,False,False,0.0,,False
BAT00507,2021-11-22,DRG002,Amlodipine Besylate,SUP005,Divi's Laboratories API,92.24,3.53,38.1,1.39,True,False,stable,1,0.09394707251613021,False,False,0.0,,False
BAT00359,2021-11-22,DRG013,Omeprazole,SUP003,Dr Reddy's API Division,90.69,4.15,34.6,1.74,True,False,stable,1,0.1423584804486714,False,False,0.0,,False
BAT01496,2021-11-23,DRG011,Salbutamol Sulfate,SUP016,Pfizer CentreOne API,98.03,0.68,33.0,1.8,True,True,stable,1,0.025229248887078115,False,False,0.0,,False
BAT01635,2021-11-23,DRG002,Amlodipine Besylate,SUP020,Teva API Israel,92.31,2.94,26.1,1.53,True,False,stable,1,0.038814636683289105,False,False,0.0,,False
BAT01844,2021-11-24,DRG015,Sertraline HCl,SUP024,Fermion Oy Finland,94.84,3.06,32.9,2.17,True,False,stable,1,0.07773372787533228,False,True,2.0,contamination_ppm_high|moisture_pct_high,True
BAT01075,2021-11-25,DRG010,Ciprofloxacin HCl,SUP009,Shandong Xinhua API,81.07,9.23,38.2,2.17,True,False,stable,1,0.07337117018121048,False,False,0.0,,False
BAT01845,2021-11-25,DRG015,Sertraline HCl,SUP024,Fermion Oy Finland,95.43,2.49,29.6,1.91,True,True,stable,1,0.08232054403087607,False,False,0.0,,False
BAT00971,2021-11-26,DRG013,Omeprazole,SUP008,CSPC Pharma Intermediates,84.97,8.04,41.0,1.86,True,False,stable,1,0.06871974845883028,False,False,0.0,,False
BAT00771,2021-11-26,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,82.33,8.8,38.8,1.65,True,False,stable,1,0.08755212765254128,False,False,0.0,,False
BAT00860,2021-11-26,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,80.0,10.41,37.6,2.76,True,False,declining,-1,-0.02204850850135709,True,True,1.0,moisture_pct_high,True
BAT00750,2021-11-27,DRG010,Ciprofloxacin HCl,SUP006,Zhejiang Pharma Chemical,81.44,8.35,42.3,1.98,True,False,stable,1,0.04640329788052722,False,False,0.0,,False
BAT01742,2021-11-27,DRG008,Amoxicillin Trihydrate,SUP021,Aspen Pharmacare API,88.45,6.21,35.3,1.82,True,False,stable,1,0.12847360565653493,False,False,0.0,,False
BAT00807,2021-11-27,DRG004,Metformin HCl,SUP007,Huahai Pharmaceutical API,80.0,11.09,44.7,2.01,True,False,declining,-1,-0.018303856534529706,True,True,1.0,contamination_ppm_high,True
BAT00076,2021-11-28,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,88.11,6.16,33.1,1.34,True,False,stable,1,0.10010897141635083,False,False,0.0,,False
BAT01119,2021-11-28,DRG005,Glimepiride,SUP010,Novartis API GmbH,96.78,1.13,29.7,1.2,True,True,stable,1,0.06191728561643356,False,False,0.0,,False
BAT01864,2021-11-28,DRG001,Lisinopril,SUP025,Lupin API Division,88.94,5.26,34.8,1.77,True,False,stable,1,0.13986291444198928,False,False,0.0,,False
BAT00288,2021-11-29,DRG002,Amlodipine Besylate,SUP003,Dr Reddy's API Division,92.31,4.71,31.1,1.74,True,False,stable,1,0.13456552813443678,False,False,0.0,,False
BAT01454,2021-11-29,DRG014,Pantoprazole Sodium,SUP015,Polpharma API Poland,90.82,4.3,32.5,1.75,True,False,stable,1,0.14747925438925624,False,False,0.0,,False
BAT01517,2021-11-30,DRG015,Sertraline HCl,SUP016,Pfizer CentreOne API,98.53,0.88,28.4,1.93,True,True,stable,-1,-0.0002378280148370715,True,False,0.0,,True
BAT01086,2021-12-01,DRG002,Amlodipine Besylate,SUP010,Novartis API GmbH,97.16,1.24,35.7,1.42,True,True,stable,1,0.06591981748423004,False,False,0.0,,False
BAT01574,2021-12-02,DRG016,Escitalopram Oxalate,SUP017,Thermo Fisher Pharma,98.06,1.46,32.1,1.56,True,True,stable,1,0.0781138993230327,False,False,0.0,,False
BAT00152,2021-12-02,DRG001,Lisinopril,SUP002,Cipla Chemical Works,89.59,4.62,33.2,1.47,True,False,stable,1,0.13120305352536815,False,False,0.0,,False
BAT00696,2021-12-02,DRG006,Ibuprofen,SUP006,Zhejiang Pharma Chemical,82.39,8.59,36.6,1.87,True,False,stable,1,0.09652880440282924,False,False,0.0,,False
BAT00153,2021-12-03,DRG001,Lisinopril,SUP002,Cipla Chemical Works,90.4,5.13,35.3,2.13,True,False,stable,1,0.11565894363435764,False,False,0.0,,False
BAT00425,2021-12-03,DRG004,Metformin HCl,SUP004,Laurus Labs Synthesis,83.53,7.87,38.0,2.07,True,False,declining,1,0.10147377983122952,False,False,0.0,,False
BAT01593,2021-12-03,DRG017,Oseltamivir Phosphate,SUP017,Thermo Fisher Pharma,95.67,1.68,34.1,0.78,True,True,stable,-1,-0.0030923454317645094,True,False,0.0,,True
BAT00322,2021-12-04,DRG009,Azithromycin,SUP003,Dr Reddy's API Division,90.61,4.32,25.8,1.79,True,False,stable,1,0.05077029338451283,False,False,0.0,,False
BAT01846,2021-12-04,DRG015,Sertraline HCl,SUP024,Fermion Oy Finland,94.52,2.87,27.9,2.17,True,False,stable,1,0.024883791569510483,False,True,2.0,contamination_ppm_high|moisture_pct_high,True
BAT01716,2021-12-04,DRG018,Cetirizine HCl,SUP020,Teva API Israel,94.7,3.81,32.9,1.71,True,False,stable,1,0.1280137067639322,False,False,0.0,,False
BAT01375,2021-12-04,DRG002,Amlodipine Besylate,SUP015,Polpharma API Poland,90.59,4.35,31.0,1.36,True,False,stable,1,0.12472467620472771,False,False,0.0,,False
BAT01266,2021-12-04,DRG016,Escitalopram Oxalate,SUP012,Siegfried AG Pharma,95.07,2.73,37.4,1.68,True,True,stable,1,0.0763282268488048,False,True,1.0,dissolution_min_high,True
BAT00887,2021-12-05,DRG004,Metformin HCl,SUP008,CSPC Pharma Intermediates,84.18,7.99,36.3,1.82,True,False,stable,1,0.11461834187310405,False,False,0.0,,False
BAT00360,2021-12-07,DRG013,Omeprazole,SUP003,Dr Reddy's API Division,92.06,4.51,34.3,1.66,False,False,stable,1,0.1361660038925916,False,False,0.0,,False
BAT01016,2021-12-07,DRG004,Metformin HCl,SUP009,Shandong Xinhua API,81.58,9.25,41.2,2.12,True,False,stable,1,0.05405623923105457,False,False,0.0,,False
BAT00342,2021-12-08,DRG011,Salbutamol Sulfate,SUP003,Dr Reddy's API Division,92.07,4.49,26.5,1.44,True,False,stable,1,0.05540492146400078,False,False,0.0,,False
BAT00343,2021-12-08,DRG011,Salbutamol Sulfate,SUP003,Dr Reddy's API Division,91.94,4.35,39.7,1.24,True,False,stable,1,0.04574862457165868,False,True,1.0,dissolution_min_high,True
BAT00231,2021-12-09,DRG012,Montelukast Sodium,SUP002,Cipla Chemical Works,89.83,4.48,36.4,2.02,True,False,stable,1,0.11744596727387252,False,False,0.0,,False
BAT01728,2021-12-09,DRG006,Ibuprofen,SUP021,Aspen Pharmacare API,86.87,6.79,30.8,1.94,True,False,stable,1,0.07831892062348322,False,False,0.0,,False
BAT01017,2021-12-11,DRG004,Metformin HCl,SUP009,Shandong Xinhua API,82.38,9.54,35.0,1.88,True,False,stable,1,0.06542725409799871,False,False,0.0,,False
BAT01933,2021-12-11,DRG008,Amoxicillin Trihydrate,SUP025,Lupin API Division,88.59,5.36,36.1,1.78,True,False,stable,1,0.1349077725205296,False,False,0.0,,False
BAT00344,2021-12-11,DRG011,Salbutamol Sulfate,SUP003,Dr Reddy's API Division,90.03,4.25,34.6,1.63,True,False,stable,1,0.14042451773478376,False,False,0.0,,False
BAT01497,2021-12-13,DRG011,Salbutamol Sulfate,SUP016,Pfizer CentreOne API,98.65,0.7,27.2,1.66,True,True,stable,-1,-0.019942759496433204,True,False,0.0,,True
BAT00861,2021-12-15,DRG014,Pantoprazole Sodium,SUP007,Huahai Pharmaceutical API,80.0,11.14,43.1,1.67,True,False,declining,-1,-0.031718256972127046,True,True,1.0,contamination_ppm_high,True
BAT01657,2021-12-15,DRG005,Glimepiride,SUP020,Teva API Israel,92.56,3.6,33.0,1.61,True,False,stable,1,0.1445585224432957,False,False,0.0,,False
BAT00598,2021-12-16,DRG015,Sertraline HCl,SUP005,Divi's Laboratories API,92.43,3.22,35.0,1.58,True,False,stable,1,0.12954149348330596,False,False,0.0,,False
BAT00306,2021-12-19,DRG005,Glimepiride,SUP003,Dr Reddy's API Division,91.22,4.59,38.1,2.25,True,False,stable,1,0.06004144754656793,False,True,1.0,moisture_pct_high,True
BAT01891,2021-12-19,DRG004,Metformin HCl,SUP025,Lupin API Division,89.04,4.92,27.0,1.55,True,False,stable,1,0.05115562406263363,False,False,0.0,,False
BAT01100,2021-12-20,DRG003,Atorvastatin Calcium,SUP010,Novartis API GmbH,98.41,1.64,31.2,1.39,True,True,stable,1,0.06603961111054335,False,False,0.0,,False
BAT00926,2021-12-20,DRG007,Acetaminophen (Paracetamol),SUP008,CSPC Pharma Intermediates,84.89,8.14,34.2,1.91,True,False,stable,1,0.10718679001781961,False,False,0.0,,False
BAT01729,2021-12-21,DRG006,Ibuprofen,SUP021,Aspen Pharmacare API,86.98,6.31,31.3,1.4,True,False,stable,1,0.08825042976806702,False,False,0.0,,False
BAT00361,2021-12-22,DRG013,Omeprazole,SUP003,Dr Reddy's API Division,91.36,4.44,30.5,1.46,True,False,stable,1,0.13033698389296117,False,False,0.0,,False
BAT00790,2021-12-23,DRG018,Cetirizine HCl,SUP006,Zhejiang Pharma Chemical,83.24,8.69,36.7,2.1,True,False,stable,1,0.10477274461089969,False,False,0.0,,False
BAT00362,2021-12-23,DRG013,Omeprazole,SUP003,Dr Reddy's API Division,90.85,5.0,34.1,1.77,True,False,stable,1,0.14502669702563692,False,False,0.0,,False
BAT01362,2021-12-23,DRG001,Lisinopril,SUP015,Polpharma API Poland,90.61,4.57,30.9,1.61,True,False,stable,1,0.14177446306719776,False,False,0.0,,False
BAT00092,2021-12-23,DRG010,Ciprofloxacin HCl,SUP001,Aurobindo API Ltd,86.97,6.24,33.1,2.01,True,False,stable,1,0.10376753195191463,False,False,0.0,,False
BAT01892,2021-12-24,DRG004,Metformin HCl,SUP025,Lupin API Division,89.23,5.4,40.8,1.27,True,False,stable,1,0.038779325272402354,False,False,0.0,,False
BAT00825,2021-12-24,DRG006,Ibuprofen,SUP007,Huahai Pharmaceutical API,80.0,10.81,41.9,2.5,True,False,declining,1,0.011759329398119078,False,True,1.0,contamination_ppm_high,True
BAT00808,2021-12-24,DRG004,Metformin HCl,SUP007,Huahai Pharmaceutical API,80.0,11.04,38.9,2.51,True,False,declining,-1,-5.321232057098335e-05,True,True,1.0,contamination_ppm_high,True
BAT00809,2021-12-25,DRG004,Metformin HCl,SUP007,Huahai Pharmaceutical API,80.0,11.19,41.6,2.77,True,False,declining,-1,-0.009484104822773065,True,True,2.0,contamination_ppm_high|moisture_pct_high,True
BAT00556,2021-12-26,DRG011,Salbutamol Sulfate,SUP005,Divi's Laboratories API,91.39,2.97,27.3,1.95,True,False,stable,1,0.0388077535633804,False,False,0.0,,False
BAT01052,2021-12-26,DRG007,Acetaminophen (Paracetamol),SUP009,Shandong Xinhua API,80.45,9.46,37.9,2.46,True,False,stable,1,0.03370602449048132,False,False,0.0,,False
BAT01389,2021-12-26,DRG004,Metformin HCl,SUP015,Polpharma API Poland,90.24,4.57,42.2,1.55,True,False,stable,1,0.04029312365041826,False,True,1.0,dissolution_min_high,True
BAT01414,2021-12-27,DRG006,Ibuprofen,SUP015,Polpharma API Poland,92.17,4.31,35.1,1.37,True,False,stable,1,0.12644733090164878,False,False,0.0,,False
BAT01255,2021-12-28,DRG011,Salbutamol Sulfate,SUP012,Siegfried AG Pharma,94.87,2.55,27.2,1.47,True,False,stable,1,0.05491434785806798,False,False,0.0,,False
BAT00772,2021-12-28,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,83.16,8.79,39.1,1.65,True,False,stable,1,0.08963118481574323,False,False,0.0,,False
BAT01415,2021-12-30,DRG006,Ibuprofen,SUP015,Polpharma API Poland,91.51,3.56,33.5,1.95,True,False,stable,1,0.1256980210975528,False,False,0.0,,False
BAT00491,2021-12-31,DRG018,Cetirizine HCl,SUP004,Laurus Labs Synthesis,83.31,7.52,42.3,2.65,True,False,declining,-1,-0.007467733210306249,True,False,0.0,,True
BAT00044,2021-12-31,DRG004,Metformin HCl,SUP001,Aurobindo API Ltd,88.31,5.85,28.8,1.38,True,False,stable,1,0.06616353747450349,False,False,0.0,,False
BAT00509,2022-01-01,DRG002,Amlodipine Besylate,SUP005,Divi's Laboratories API,93.49,3.64,31.8,1.86,True,False,stable,1,0.130496873293585,False,False,0.0,,False
BAT00508,2022-01-01,DRG002,Amlodipine Besylate,SUP005,Divi's Laboratories API,94.03,3.67,33.8,1.38,True,False,stable,1,0.12367034034912128,False,False,0.0,,False
BAT01498,2022-01-01,DRG011,Salbutamol Sulfate,SUP016,Pfizer CentreOne API,96.38,0.88,32.4,1.69,True,True,stable,1,0.07375569521556147,False,False,0.0,,False
BAT00557,2022-01-02,DRG011,Salbutamol Sulfate,SUP005,Divi's Laboratories API,92.7,3.72,37.8,1.57,True,False,stable,1,0.1083509658368842,False,False,0.0,,False
BAT01416,2022-01-03,DRG006,Ibuprofen,SUP015,Polpharma API Poland,91.92,4.33,29.9,1.62,True,False,stable,1,0.1273142298979651,False,False,0.0,,False
BAT01314,2022-01-03,DRG005,Glimepiride,SUP014,Euroapi France,95.55,2.63,36.8,2.09,True,True,stable,1,0.04632805403037388,False,True,1.0,moisture_pct_high,True
BAT00972,2022-01-03,DRG013,Omeprazole,SUP008,CSPC Pharma Intermediates,84.09,8.43,33.5,1.78,True,False,stable,1,0.10911195772341403,False,False,0.0,,False
BAT01695,2022-01-03,DRG013,Omeprazole,SUP020,Teva API Israel,93.66,3.6,30.9,1.76,True,False,stable,1,0.1362346843964764,False,False,0.0,,False
BAT01278,2022-01-04,DRG012,Montelukast Sodium,SUP013,Lonza Pharma Ingredients,97.66,0.96,34.0,0.91,True,True,stable,-1,-0.004595928397455928,True,False,0.0,,True
BAT00716,2022-01-04,DRG007,Acetaminophen (Paracetamol),SUP006,Zhejiang Pharma Chemical,82.3,8.57,38.6,1.43,True,False,stable,1,0.06866842857887773,False,False,0.0,,False
BAT01816,2022-01-04,DRG012,Montelukast Sodium,SUP023,Mylan API Japan,96.32,1.82,34.5,1.52,True,True,stable,1,0.10443857649773103,False,False,0.0,,False
BAT01346,2022-01-05,DRG013,Omeprazole,SUP014,Euroapi France,92.84,2.49,30.1,1.22,True,False,stable,1,0.07557088922238842,False,False,0.0,,False
BAT01893,2022-01-05,DRG004,Metformin HCl,SUP025,Lupin API Division,90.37,5.69,30.2,1.96,True,False,stable,1,0.1080522975100699,False,False,0.0,,False
BAT00955,2022-01-05,DRG008,Amoxicillin Trihydrate,SUP008,CSPC Pharma Intermediates,83.2,7.85,33.6,1.45,True,False,stable,1,0.08874058926515421,False,False,0.0,,False
BAT01279,2022-01-05,DRG012,Montelukast Sodium,SUP013,Lonza Pharma Ingredients,98.36,1.13,30.3,1.5,True,True,stable,1,0.06231482207423156,False,False,0.0,,False
BAT00057,2022-01-07,DRG006,Ibuprofen,SUP001,Aurobindo API Ltd,87.5,6.72,31.4,1.62,True,False,stable,1,0.09115192182142245,False,True,1.0,contamination_ppm_high,True
BAT00363,2022-01-08,DRG013,Omeprazole,SUP003,Dr Reddy's API Division,90.74,4.58,31.0,1.61,True,False,stable,1,0.14257951133213287,False,False,0.0,,False
BAT00410,2022-01-09,DRG001,Lisinopril,SUP004,Laurus Labs Synthesis,83.69,8.7,36.6,2.46,True,False,declining,1,0.06948659513828592,False,True,1.0,contamination_ppm_high,True
BAT00290,2022-01-09,DRG002,Amlodipine Besylate,SUP003,Dr Reddy's API Division,90.92,4.27,34.2,1.18,True,False,stable,1,0.09780529380738878,False,False,0.0,,False
BAT00289,2022-01-09,DRG002,Amlodipine Besylate,SUP003,Dr Reddy's API Division,90.95,4.42,30.7,1.62,False,False,stable,1,0.14057031530150293,False,False,0.0,,False
BAT01676,2022-01-10,DRG009,Azithromycin,SUP020,Teva API Israel,93.53,3.74,30.6,1.31,True,False,stable,1,0.11462060304752325,False,False,0.0,,False
BAT01315,2022-01-11,DRG005,Glimepiride,SUP014,Euroapi France,94.36,3.14,37.9,1.29,True,False,stable,1,0.06490174845787566,False,False,0.0,,False
BAT00411,2022-01-12,DRG001,Lisinopril,SUP004,Laurus Labs Synthesis,84.39,8.67,38.4,2.25,True,False,declining,1,0.08060315039668897,False,True,1.0,contamination_ppm_high,True
BAT00956,2022-01-12,DRG008,Amoxicillin Trihydrate,SUP008,CSPC Pharma Intermediates,83.65,7.69,44.1,1.4,True,False,stable,-1,-0.003992303137403841,True,True,1.0,dissolution_min_high,True
BAT00751,2022-01-13,DRG010,Ciprofloxacin HCl,SUP006,Zhejiang Pharma Chemical,82.41,8.65,34.4,1.27,True,False,stable,1,0.04605267315750444,False,False,0.0,,False
BAT00773,2022-01-14,DRG013,Omeprazole,SUP006,Zhejiang Pharma Chemical,83.58,8.31,36.3,2.23,True,False,stable,1,0.10182986030026181,False,False,0.0,,False
BAT00539,2022-01-14,DRG009,Azithromycin,SUP005,Divi's Laboratories API,91.76,3.6,33.2,1.99,True,False,stable,1,0.12092730941708718,False,False,0.0,,False
BAT01865,2022-01-16,DRG001,Lisinopril,SUP025,Lupin API Division,90.26,5.9,33.4,1.54,True,False,stable,1,0.12213500603048072,False,True,1.0,contamination_ppm_high,True
BAT00913,2022-01-17,DRG006,Ibuprofen,SUP008,CSPC Pharma Intermediates,82.7,8.36,34.0,2.28,True,False,stable,1,0.08119172113185885,False,False,0.0,,False
BAT01256,2022-01-18,DRG011,Salbutamol Sulfate,SUP012,Siegfried AG Pharma,96.15,2.57,31.5,1.6,True,True,stable,1,0.10293366801276599,False,False,0.0,,False
BAT01696,2022-01-18,DRG013,Omeprazole,SUP020,Teva API Israel,93.32,3.24,31.0,1.85,True,False,stable,1,0.13101963675823136,False,False,0.0,,False
BAT01298,2022-01-19,DRG017,Oseltamivir Phosphate,SUP013,Lonza Pharma Ingredients,99.16,0.75,33.9,1.26,True,True,stable,-1,-0.00822554781026863,True,False,0.0,,True
BAT01101,2022-01-19,DRG003,Atorvastatin Calcium,SUP010,Novartis API GmbH,98.04,0.68,23.9,1.47,True,True,stable,-1,-0.04939865418011724,True,False,0.0,,True
BAT01120,2022-01-19,DRG005,Glimepiride,SUP010,Novartis API GmbH,98.11,1.13,30.6,1.72,True,True,stable,1,0.06733183213549454,False,False,0.0,,False
BAT00078,2022-01-20,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,87.75,5.81,32.7,1.48,True,False,stable,1,0.1187851598014088,False,False,0.0,,False
BAT00077,2022-01-20,DRG008,Amoxicillin Trihydrate,SUP001,Aurobindo API Ltd,88.55,5.89,33.3,1.52,True,False,stable,1,0.13130461415210398,False,False,0.0,,False
BAT01484,2022-01-20,DRG003,Atorvastatin Calcium,SUP016,Pfizer CentreOne API,98.45,1.12,29.9,1.12,True,True,stable,1,0.016814211504237897,False,False,0.0,,False
